prb,minMedian,minLabel,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label,value,label
10843,157.416815,europe-west1.csv,159.75754,Frankfurt5-FRA05.csv,160.839325,eu-frankfurt.csv,161.47978,europe-west3.csv,162.1332,europe-west2.csv,162.86908,Amsterdam1-AMS01.csv,165.481835,europe-west4.csv,167.576035,London-Lon02.csv,169.706455,xLondon.csv,177.46416,uk-london.csv,180.60849,EuropeAmsterdam.csv,182.57412,EuropeSlough.csv,183.648035,Oslo-OSL01.csv,185.66794,Paris-PAR01.csv,194.479795,europe-north1.csv,194.891265,Milan-MIL01.csv,200.15133,EULondon.csv,200.447875,EUFrankfurt.csv,206.810705,EUIreland.csv,226.10886,EUParis.csv,228.97798,us-east4.csv,236.25081,northamerica-northeast1.csv,236.63303,Washington-WDC01.csv,237.88956,us-east1.csv,238.791835,Montreal-MON01.csv,244.62788,us-ashburn.csv,250.253,NorthVirginia.csv,254.38503,us-central1.csv,260.818245,Chicago.csv,261.239605,Toronto-TOR01.csv,261.43391,Us-east1 2.csv,262.11535,USEastNViginia.csv,266.08376,CanadaCentral.csv,269.07251,Us-central1 2.csv,272.796715,USEastOhio.csv,280.34257,Dallas-DAL01.csv,280.897435,Dallas.csv,287.941755,us-west1.csv,290.208105,AsiaPacificMumbai.csv,301.054165,Houston-HOU2.csv,302.531225,USWestOregon.csv,304.810915,SanJose-SJC01.csv,307.317105,Seattle-SEA01.csv,313.12013,Queretaro-MEX01.csv,313.7067,us-phoenix.csv,317.5087,Chennai-CHE01.csv,320.779095,USWestNCalifornia.csv,324.78494,Singapore-SNG01.csv,356.514125,SaoPaola-SAO01.csv,360.39691,southamerica-east1.csv,366.92915,AmericaSao_Paulo.csv,375.67561,asia-northeast1.csv,378.5511,HongKong-HKG02.csv,393.226095,Tokyo-TOK02.csv,403.52898,asia-east1.csv,405.60908,SouthAmericaSaoPaola.csv,426.04582,australia-southeast1.csv,427.391195,Seoul-SEO01.csv,437.618485,asia-southeast1.csv,447.236175,AsiaPacificTokyo.csv,467.88431,HongKong.csv,470.61706,Sydney-SYD01.csv,472.69236,AsiaPacificSydney.csv,481.51703,Melbourne-MEL01.csv,486.422995,AustraliaSydney.csv,492.653015,Sydney.csv,496.28794,asia-south1.csv,504.362785,AsiaPacificSeoul.csv,540.61133,AsiaPacificSingapure.csv
10838,17.22591,Frankfurt5-FRA05.csv,18.00126,EUFrankfurt.csv,18.90205,eu-frankfurt.csv,23.514265,europe-west3.csv,24.7091,Amsterdam1-AMS01.csv,25.26814,europe-west4.csv,26.01204,europe-west1.csv,26.064665,EuropeAmsterdam.csv,26.503195,Paris-PAR01.csv,26.5458,Milan-MIL01.csv,26.68867,EUParis.csv,26.69681,europe-west2.csv,28.772845,London-Lon02.csv,30.04541,EULondon.csv,30.659405,uk-london.csv,31.07202,EuropeSlough.csv,32.204145,xLondon.csv,39.34066,EUIreland.csv,45.189355,europe-north1.csv,48.889585,Oslo-OSL01.csv,100.76533,NorthVirginia.csv,101.193805,USEastNViginia.csv,101.377605,Washington-WDC01.csv,103.27236,us-east4.csv,104.227885,Montreal-MON01.csv,104.39252,Us-east1 2.csv,104.771865,CanadaCentral.csv,109.361525,Toronto-TOR01.csv,112.345095,USEastOhio.csv,112.66371,northamerica-northeast1.csv,112.688015,us-east1.csv,113.924265,us-ashburn.csv,116.755135,Chicago.csv,118.31813,Us-central1 2.csv,125.50128,us-central1.csv,128.33398,AsiaPacificMumbai.csv,135.493345,Dallas.csv,136.050005,Dallas-DAL01.csv,142.79472,Houston-HOU2.csv,155.73951,Seattle-SEA01.csv,159.00853,USWestNCalifornia.csv,159.09069,us-west1.csv,159.611285,Queretaro-MEX01.csv,164.505385,SanJose-SJC01.csv,165.56355,us-phoenix.csv,176.02082,AsiaPacificSingapure.csv,179.696295,USWestOregon.csv,180.02197,Chennai-CHE01.csv,197.831775,Singapore-SNG01.csv,206.635395,SaoPaola-SAO01.csv,214.07272,HongKong-HKG02.csv,217.430785,AsiaPacificSeoul.csv,223.25,SouthAmericaSaoPaola.csv,229.125875,southamerica-east1.csv,245.832995,asia-northeast1.csv,248.30591,AmericaSao_Paulo.csv,253.41567,Tokyo-TOK02.csv,253.51865,AsiaPacificTokyo.csv,260.84112,Seoul-SEO01.csv,263.68658,HongKong.csv,273.43913,asia-east1.csv,276.849885,Sydney-SYD01.csv,277.84868,Melbourne-MEL01.csv,295.923165,australia-southeast1.csv,305.60982,AsiaPacificSydney.csv,309.369435,asia-southeast1.csv,319.226145,Sydney.csv,319.73155,AustraliaSydney.csv,367.05511,asia-south1.csv
10826,16.23679,eu-frankfurt.csv,16.74715,Frankfurt5-FRA05.csv,16.90438,europe-west3.csv,17.133685,EUFrankfurt.csv,21.75135,Amsterdam1-AMS01.csv,23.8434,europe-west4.csv,24.992215,europe-west1.csv,25.246465,EUParis.csv,25.610895,Paris-PAR01.csv,27.715825,EULondon.csv,28.276655,London-Lon02.csv,29.05263,EuropeSlough.csv,29.15394,EuropeAmsterdam.csv,29.265845,europe-west2.csv,30.42338,uk-london.csv,34.800455,Milan-MIL01.csv,35.785905,xLondon.csv,37.83698,EUIreland.csv,47.837835,europe-north1.csv,52.00658,Oslo-OSL01.csv,102.833745,us-east4.csv,104.32959,USEastNViginia.csv,104.421125,us-ashburn.csv,104.724935,NorthVirginia.csv,105.08783,CanadaCentral.csv,105.587475,Washington-WDC01.csv,109.050915,Us-east1 2.csv,110.275355,northamerica-northeast1.csv,111.626055,Montreal-MON01.csv,112.87179,us-east1.csv,121.907115,Toronto-TOR01.csv,122.87803,Chicago.csv,124.99691,USEastOhio.csv,125.445525,us-central1.csv,129.682605,AsiaPacificMumbai.csv,135.81601,Houston-HOU2.csv,139.15876,Us-central1 2.csv,159.626715,us-west1.csv,164.373785,Queretaro-MEX01.csv,166.23642,Dallas.csv,174.33339,us-phoenix.csv,177.964625,USWestOregon.csv,179.115865,USWestNCalifornia.csv,179.68521,Dallas-DAL01.csv,187.420305,Seattle-SEA01.csv,188.47938,SanJose-SJC01.csv,229.71072,southamerica-east1.csv,230.7837,AmericaSao_Paulo.csv,244.269665,SouthAmericaSaoPaola.csv,249.751975,asia-northeast1.csv,251.341795,SaoPaola-SAO01.csv,257.67209,AsiaPacificSingapure.csv,265.39768,HongKong.csv,267.19476,AsiaPacificTokyo.csv,270.930415,Tokyo-TOK02.csv,271.260825,HongKong-HKG02.csv,274.724265,Singapore-SNG01.csv,276.048795,asia-east1.csv,277.55581,Seoul-SEO01.csv,277.92434,Chennai-CHE01.csv,288.54941,AsiaPacificSeoul.csv,298.090605,australia-southeast1.csv,313.573015,asia-southeast1.csv,319.126135,Sydney.csv,322.890375,AustraliaSydney.csv,323.961525,AsiaPacificSydney.csv,349.02976,Sydney-SYD01.csv,367.891095,asia-south1.csv,368.824625,Melbourne-MEL01.csv
10824,43.798175,europe-west3.csv,44.084465,eu-frankfurt.csv,44.797175,Frankfurt5-FRA05.csv,46.016395,EUFrankfurt.csv,49.997995,EULondon.csv,50.159025,europe-west2.csv,50.33469,Amsterdam1-AMS01.csv,52.11199,europe-west4.csv,52.77503,EUParis.csv,52.79298,EuropeAmsterdam.csv,53.304505,europe-west1.csv,53.606245,Paris-PAR01.csv,56.982755,EUIreland.csv,57.74094,London-Lon02.csv,59.71667,uk-london.csv,60.285465,Milan-MIL01.csv,62.320915,EuropeSlough.csv,63.563205,xLondon.csv,74.27017,Oslo-OSL01.csv,75.280375,europe-north1.csv,130.120625,Washington-WDC01.csv,130.185295,NorthVirginia.csv,130.270805,us-ashburn.csv,131.09084,Us-east1 2.csv,133.286705,us-east4.csv,137.384395,USEastNViginia.csv,138.56339,CanadaCentral.csv,139.617585,northamerica-northeast1.csv,140.996425,Montreal-MON01.csv,145.275425,us-east1.csv,147.59819,USEastOhio.csv,148.916845,Toronto-TOR01.csv,149.15097,Chicago.csv,153.771165,us-central1.csv,161.28974,AsiaPacificMumbai.csv,161.774705,Houston-HOU2.csv,163.98014,Us-central1 2.csv,171.57558,Dallas.csv,183.245675,us-phoenix.csv,187.60865,us-west1.csv,189.04637,Dallas-DAL01.csv,192.982055,SanJose-SJC01.csv,194.78675,Queretaro-MEX01.csv,209.254585,USWestNCalifornia.csv,210.454805,Seattle-SEA01.csv,220.50231,USWestOregon.csv,259.81584,southamerica-east1.csv,261.590535,AmericaSao_Paulo.csv,269.831265,SaoPaola-SAO01.csv,274.552955,SouthAmericaSaoPaola.csv,276.34004,asia-northeast1.csv,287.13283,Singapore-SNG01.csv,290.04916,HongKong.csv,293.85226,Tokyo-TOK02.csv,296.334695,HongKong-HKG02.csv,297.419755,AsiaPacificTokyo.csv,297.82907,AsiaPacificSingapure.csv,300.319585,Chennai-CHE01.csv,305.549965,asia-east1.csv,316.7937,Seoul-SEO01.csv,319.950255,AsiaPacificSeoul.csv,325.88592,australia-southeast1.csv,339.588325,asia-southeast1.csv,351.835885,Sydney.csv,360.155445,AustraliaSydney.csv,375.315145,AsiaPacificSydney.csv,383.161725,Melbourne-MEL01.csv,386.443095,Sydney-SYD01.csv,398.565335,asia-south1.csv
10819,14.25136,Amsterdam1-AMS01.csv,16.706845,EuropeAmsterdam.csv,17.792585,europe-west4.csv,18.832645,europe-west1.csv,19.06342,europe-west2.csv,19.828735,europe-west3.csv,20.319275,uk-london.csv,20.961665,Frankfurt5-FRA05.csv,21.265565,EULondon.csv,21.55036,EUFrankfurt.csv,22.00925,London-Lon02.csv,22.067815,eu-frankfurt.csv,22.845605,xLondon.csv,24.056255,Paris-PAR01.csv,25.15416,EuropeSlough.csv,30.61742,EUParis.csv,31.92311,EUIreland.csv,36.992695,Oslo-OSL01.csv,39.84817,Milan-MIL01.csv,45.218345,europe-north1.csv,102.898,Us-east1 2.csv,105.00386,us-east4.csv,105.909825,NorthVirginia.csv,106.18101,Chicago.csv,106.83405,us-ashburn.csv,107.370535,Washington-WDC01.csv,115.668155,Montreal-MON01.csv,117.484555,us-east1.csv,119.624555,northamerica-northeast1.csv,120.79769,USEastNViginia.csv,121.751515,Us-central1 2.csv,129.48621,Dallas.csv,129.56079,Toronto-TOR01.csv,129.708885,USEastOhio.csv,132.939365,CanadaCentral.csv,134.6206,us-central1.csv,136.92445,Dallas-DAL01.csv,137.05861,AsiaPacificMumbai.csv,137.0893,Houston-HOU2.csv,148.53409,Chennai-CHE01.csv,164.00356,Queretaro-MEX01.csv,169.227895,SanJose-SJC01.csv,169.577795,us-west1.csv,173.400885,USWestNCalifornia.csv,173.61554,Seattle-SEA01.csv,174.697885,us-phoenix.csv,191.51976,USWestOregon.csv,227.02869,SaoPaola-SAO01.csv,227.96547,SouthAmericaSaoPaola.csv,235.023705,southamerica-east1.csv,244.30685,AmericaSao_Paulo.csv,256.81687,asia-northeast1.csv,263.10696,Singapore-SNG01.csv,268.02886,HongKong-HKG02.csv,268.069985,Tokyo-TOK02.csv,275.99242,AsiaPacificTokyo.csv,279.07344,Seoul-SEO01.csv,284.564765,asia-east1.csv,301.990115,AsiaPacificSeoul.csv,306.25001,AsiaPacificSingapure.csv,306.432975,australia-southeast1.csv,314.120215,AsiaPacificSydney.csv,318.589185,asia-southeast1.csv,335.811975,HongKong.csv,336.232385,Sydney.csv,345.934835,Sydney-SYD01.csv,347.171705,AustraliaSydney.csv,359.018095,Melbourne-MEL01.csv,376.353305,asia-south1.csv
10816,33.74159,EUParis.csv,34.019255,Paris-PAR01.csv,38.152755,europe-west1.csv,40.81109,EULondon.csv,42.53645,europe-west3.csv,42.6667,Frankfurt5-FRA05.csv,43.057765,europe-west2.csv,43.1105,uk-london.csv,43.48624,London-Lon02.csv,43.592215,xLondon.csv,43.67044,EUFrankfurt.csv,44.12568,EuropeSlough.csv,45.34834,europe-west4.csv,45.949385,eu-frankfurt.csv,48.507395,Amsterdam1-AMS01.csv,50.054055,EUIreland.csv,50.718775,Milan-MIL01.csv,50.973575,EuropeAmsterdam.csv,71.18026,europe-north1.csv,110.54222,us-east4.csv,111.36879,NorthVirginia.csv,111.81091,Washington-WDC01.csv,112.175625,Us-east1 2.csv,114.812825,CanadaCentral.csv,116.70809,northamerica-northeast1.csv,118.528655,USEastNViginia.csv,120.159015,us-ashburn.csv,122.0354,us-east1.csv,123.21161,Chicago.csv,126.482015,Us-central1 2.csv,129.12848,USEastOhio.csv,134.027705,us-central1.csv,138.370045,Montreal-MON01.csv,139.051645,Toronto-TOR01.csv,145.879105,Dallas-DAL01.csv,146.176765,Dallas.csv,148.603175,AsiaPacificMumbai.csv,150.718975,Houston-HOU2.csv,165.67647,us-phoenix.csv,166.04667,Seattle-SEA01.csv,166.798725,us-west1.csv,167.138215,Oslo-OSL01.csv,171.119975,Queretaro-MEX01.csv,171.12738,SanJose-SJC01.csv,177.06406,USWestNCalifornia.csv,192.98339,USWestOregon.csv,235.103745,SaoPaola-SAO01.csv,238.86933,southamerica-east1.csv,243.59944,AmericaSao_Paulo.csv,246.98886,SouthAmericaSaoPaola.csv,256.224905,asia-northeast1.csv,282.58948,asia-east1.csv,300.594345,AsiaPacificTokyo.csv,305.62769,australia-southeast1.csv,312.446665,Chennai-CHE01.csv,315.49292,asia-southeast1.csv,328.733205,AsiaPacificSeoul.csv,343.47965,Sydney.csv,345.36189,AustraliaSydney.csv,354.665565,HongKong-HKG02.csv,359.65553,HongKong.csv,369.944015,Seoul-SEO01.csv,374.04254,Tokyo-TOK02.csv,374.07318,AsiaPacificSydney.csv,377.729265,AsiaPacificSingapure.csv,378.434905,asia-south1.csv,394.165045,Singapore-SNG01.csv,434.74714,Sydney-SYD01.csv,460.022765,Melbourne-MEL01.csv
10814,12.45699,Chicago.csv,13.205635,Us-central1 2.csv,16.79583,us-central1.csv,18.200655,Washington-WDC01.csv,18.919305,Us-east1 2.csv,22.12554,us-east4.csv,25.913845,USEastNViginia.csv,26.080115,Toronto-TOR01.csv,26.658015,us-ashburn.csv,26.86657,NorthVirginia.csv,27.440125,Montreal-MON01.csv,28.68542,northamerica-northeast1.csv,28.910465,USEastOhio.csv,30.87169,Dallas-DAL01.csv,31.51183,CanadaCentral.csv,33.394265,us-east1.csv,38.115105,Houston-HOU2.csv,41.091465,Dallas.csv,50.01051,us-west1.csv,51.924765,Seattle-SEA01.csv,51.97429,us-phoenix.csv,56.37075,Queretaro-MEX01.csv,57.253055,USWestNCalifornia.csv,58.33933,SanJose-SJC01.csv,62.71121,USWestOregon.csv,92.418075,xLondon.csv,96.25246,europe-west2.csv,97.74776,EuropeSlough.csv,98.103945,EULondon.csv,98.300325,London-Lon02.csv,101.887305,Amsterdam1-AMS01.csv,102.175135,uk-london.csv,102.342625,europe-west1.csv,103.021285,EuropeAmsterdam.csv,103.21112,EUParis.csv,104.7299,europe-west4.csv,106.053965,EUIreland.csv,106.743645,europe-west3.csv,110.81465,Paris-PAR01.csv,112.15016,EUFrankfurt.csv,115.730565,Frankfurt5-FRA05.csv,116.668645,Milan-MIL01.csv,117.54179,Oslo-OSL01.csv,124.22312,eu-frankfurt.csv,131.952875,SaoPaola-SAO01.csv,134.812075,europe-north1.csv,138.73426,asia-northeast1.csv,141.81971,southamerica-east1.csv,150.061795,Tokyo-TOK02.csv,150.62905,AmericaSao_Paulo.csv,157.9925,SouthAmericaSaoPaola.csv,161.118145,AsiaPacificTokyo.csv,166.784895,asia-east1.csv,174.229735,Seoul-SEO01.csv,188.03375,australia-southeast1.csv,195.340555,Sydney.csv,199.303045,asia-southeast1.csv,202.121835,HongKong-HKG02.csv,204.837155,Sydney-SYD01.csv,204.866685,AsiaPacificSeoul.csv,208.49734,AsiaPacificSydney.csv,210.09333,AustraliaSydney.csv,214.74721,Melbourne-MEL01.csv,219.031225,Singapore-SNG01.csv,225.746555,HongKong.csv,246.911355,AsiaPacificSingapure.csv,253.807295,Chennai-CHE01.csv,259.42501,asia-south1.csv,259.86704,AsiaPacificMumbai.csv
10813,11.578845,EUIreland.csv,20.925565,europe-west2.csv,21.56995,London-Lon02.csv,22.82341,xLondon.csv,23.079475,uk-london.csv,23.81714,EULondon.csv,24.403865,EuropeSlough.csv,27.382735,europe-west4.csv,27.612045,EUParis.csv,27.92047,Paris-PAR01.csv,28.028945,europe-west1.csv,29.765035,EuropeAmsterdam.csv,29.8875,Amsterdam1-AMS01.csv,30.10676,europe-west3.csv,32.38653,EUFrankfurt.csv,34.36387,Frankfurt5-FRA05.csv,35.17401,eu-frankfurt.csv,40.88632,Milan-MIL01.csv,43.256435,Oslo-OSL01.csv,58.364905,europe-north1.csv,93.37135,NorthVirginia.csv,94.67804,Washington-WDC01.csv,95.165055,us-east4.csv,96.40322,us-ashburn.csv,96.9124,USEastNViginia.csv,97.81015,CanadaCentral.csv,97.869735,Us-east1 2.csv,103.32306,Montreal-MON01.csv,106.029,USEastOhio.csv,106.97534,us-east1.csv,107.089905,northamerica-northeast1.csv,109.429225,Chicago.csv,109.66036,Us-central1 2.csv,115.365015,Toronto-TOR01.csv,118.83934,us-central1.csv,125.80359,Dallas-DAL01.csv,141.12151,AsiaPacificMumbai.csv,149.639145,Dallas.csv,150.70524,Queretaro-MEX01.csv,152.55843,USWestNCalifornia.csv,152.77159,us-phoenix.csv,153.459665,us-west1.csv,158.130405,SanJose-SJC01.csv,161.830805,Seattle-SEA01.csv,164.64674,Houston-HOU2.csv,171.73432,USWestOregon.csv,179.94786,AsiaPacificSingapure.csv,215.781335,SouthAmericaSaoPaola.csv,218.215905,SaoPaola-SAO01.csv,222.329165,southamerica-east1.csv,232.382825,AsiaPacificSeoul.csv,233.756895,AmericaSao_Paulo.csv,243.00137,asia-northeast1.csv,250.792885,AsiaPacificTokyo.csv,254.632195,Tokyo-TOK02.csv,270.60629,asia-east1.csv,270.619115,HongKong.csv,275.024745,Chennai-CHE01.csv,285.742005,Seoul-SEO01.csv,290.258825,australia-southeast1.csv,294.657525,AsiaPacificSydney.csv,302.38489,HongKong-HKG02.csv,302.842355,asia-southeast1.csv,315.970135,AustraliaSydney.csv,318.274485,Sydney.csv,319.27152,Singapore-SNG01.csv,363.395255,asia-south1.csv,388.01312,Melbourne-MEL01.csv,388.95188,Sydney-SYD01.csv
10811,35.43675,eu-frankfurt.csv,35.50464,Frankfurt5-FRA05.csv,36.925475,europe-west3.csv,37.681355,EUFrankfurt.csv,44.55906,EuropeAmsterdam.csv,44.81966,EUParis.csv,44.882945,Amsterdam1-AMS01.csv,45.38232,europe-west4.csv,45.66955,europe-west1.csv,47.84166,EULondon.csv,48.686105,europe-west2.csv,51.51954,uk-london.csv,53.513085,EuropeSlough.csv,57.00006,Milan-MIL01.csv,57.44955,xLondon.csv,61.828265,EUIreland.csv,62.14589,europe-north1.csv,66.439785,London-Lon02.csv,66.77172,Oslo-OSL01.csv,67.58125,Paris-PAR01.csv,121.171345,us-ashburn.csv,122.427425,Us-east1 2.csv,125.82526,us-east4.csv,129.54389,CanadaCentral.csv,130.760985,NorthVirginia.csv,133.544955,USEastNViginia.csv,133.58048,northamerica-northeast1.csv,136.48463,Washington-WDC01.csv,136.988955,us-east1.csv,145.485955,Toronto-TOR01.csv,146.5578,Chicago.csv,147.29102,us-central1.csv,151.767355,AsiaPacificMumbai.csv,154.802395,Montreal-MON01.csv,155.17107,Us-central1 2.csv,156.708725,USEastOhio.csv,163.898065,Dallas.csv,168.69429,Houston-HOU2.csv,180.235185,us-west1.csv,181.87494,Dallas-DAL01.csv,183.993845,us-phoenix.csv,195.512025,Queretaro-MEX01.csv,195.889995,USWestNCalifornia.csv,195.99286,SanJose-SJC01.csv,197.89154,USWestOregon.csv,227.85693,Seattle-SEA01.csv,247.897605,AmericaSao_Paulo.csv,250.77488,southamerica-east1.csv,259.79579,SouthAmericaSaoPaola.csv,272.97136,asia-northeast1.csv,275.148235,SaoPaola-SAO01.csv,280.885485,AsiaPacificTokyo.csv,281.699185,Singapore-SNG01.csv,287.453485,Tokyo-TOK02.csv,287.769175,HongKong.csv,293.825655,asia-east1.csv,296.99943,AsiaPacificSingapure.csv,301.142495,Chennai-CHE01.csv,304.003505,HongKong-HKG02.csv,307.8807,AsiaPacificSeoul.csv,319.24091,australia-southeast1.csv,323.271685,Seoul-SEO01.csv,329.928365,AsiaPacificSydney.csv,330.047985,asia-southeast1.csv,342.291545,Sydney.csv,349.597445,AustraliaSydney.csv,380.865805,Sydney-SYD01.csv,388.36893,Melbourne-MEL01.csv,400.53718,asia-south1.csv
10807,1.32833,Singapore-SNG01.csv,1.497345,asia-southeast1.csv,2.03282,AsiaPacificSingapure.csv,30.660205,HongKong-HKG02.csv,32.82457,Chennai-CHE01.csv,35.27399,HongKong.csv,49.790855,asia-east1.csv,52.51506,AsiaPacificMumbai.csv,66.45487,Tokyo-TOK02.csv,66.677565,Seoul-SEO01.csv,67.041305,asia-northeast1.csv,75.34269,AsiaPacificTokyo.csv,87.06799,Melbourne-MEL01.csv,94.48365,Sydney-SYD01.csv,95.96647,Sydney.csv,106.067225,AsiaPacificSeoul.csv,160.738265,EUParis.csv,165.715655,Amsterdam1-AMS01.csv,166.013275,London-Lon02.csv,167.31972,EUFrankfurt.csv,167.58997,AustraliaSydney.csv,167.869055,EULondon.csv,168.43745,SanJose-SJC01.csv,169.27749,Frankfurt5-FRA05.csv,170.895535,us-west1.csv,171.08795,xLondon.csv,175.37837,Milan-MIL01.csv,176.260775,USWestNCalifornia.csv,179.49846,Paris-PAR01.csv,183.214755,Seattle-SEA01.csv,183.33547,EUIreland.csv,187.89608,AsiaPacificSydney.csv,188.133055,USWestOregon.csv,196.55206,us-phoenix.csv,209.405045,us-central1.csv,209.593425,Dallas-DAL01.csv,210.04349,Oslo-OSL01.csv,212.373505,Dallas.csv,215.012315,Houston-HOU2.csv,222.05982,Chicago.csv,224.248775,us-east4.csv,225.01703,Us-central1 2.csv,227.58699,asia-south1.csv,228.023435,EuropeSlough.csv,230.65586,Us-east1 2.csv,230.964925,Washington-WDC01.csv,232.012235,USEastOhio.csv,232.362875,EuropeAmsterdam.csv,232.694615,Toronto-TOR01.csv,232.78116,europe-west3.csv,235.014125,northamerica-northeast1.csv,235.056495,us-ashburn.csv,235.37694,australia-southeast1.csv,236.00051,us-east1.csv,236.81541,USEastNViginia.csv,238.08087,europe-west2.csv,238.17001,NorthVirginia.csv,238.297865,eu-frankfurt.csv,239.095265,Montreal-MON01.csv,239.279485,Queretaro-MEX01.csv,244.94601,europe-west1.csv,245.08354,uk-london.csv,259.258925,europe-north1.csv,259.988745,CanadaCentral.csv,309.662105,europe-west4.csv,347.664395,southamerica-east1.csv,350.123085,AmericaSao_Paulo.csv,359.16671,SaoPaola-SAO01.csv,372.065465,SouthAmericaSaoPaola.csv
10806,18.883905,uk-london.csv,19.750835,EULondon.csv,20.90199,EuropeSlough.csv,21.51425,EuropeAmsterdam.csv,21.556225,xLondon.csv,21.74592,Amsterdam1-AMS01.csv,24.200435,EUFrankfurt.csv,24.49336,EUParis.csv,25.02498,europe-west1.csv,25.460945,Frankfurt5-FRA05.csv,27.059185,europe-west3.csv,27.89593,europe-west4.csv,28.355425,eu-frankfurt.csv,28.735395,London-Lon02.csv,28.821555,europe-west2.csv,29.01718,EUIreland.csv,37.333285,Paris-PAR01.csv,39.200585,Oslo-OSL01.csv,39.48149,Milan-MIL01.csv,54.770595,europe-north1.csv,91.527935,Us-east1 2.csv,92.29008,NorthVirginia.csv,93.47564,us-ashburn.csv,94.123165,us-east4.csv,94.24434,USEastNViginia.csv,100.43787,Montreal-MON01.csv,100.775615,CanadaCentral.csv,101.439715,Washington-WDC01.csv,103.794385,USEastOhio.csv,103.808955,northamerica-northeast1.csv,105.656155,Toronto-TOR01.csv,105.75416,us-east1.csv,106.52973,Us-central1 2.csv,112.944975,Chicago.csv,117.32214,us-central1.csv,125.91787,Dallas-DAL01.csv,129.54757,AsiaPacificMumbai.csv,133.83022,Houston-HOU2.csv,140.641655,Dallas.csv,144.954265,us-phoenix.csv,151.48189,us-west1.csv,152.688825,Queretaro-MEX01.csv,160.66707,SanJose-SJC01.csv,161.387025,USWestNCalifornia.csv,164.37307,Chennai-CHE01.csv,166.19002,Seattle-SEA01.csv,181.316715,USWestOregon.csv,209.371895,SaoPaola-SAO01.csv,221.477625,southamerica-east1.csv,222.54995,SouthAmericaSaoPaola.csv,227.932115,AmericaSao_Paulo.csv,238.35388,asia-northeast1.csv,258.757705,Singapore-SNG01.csv,262.84739,Tokyo-TOK02.csv,265.36295,asia-east1.csv,267.51588,AsiaPacificSingapure.csv,268.189195,Seoul-SEO01.csv,269.86297,HongKong-HKG02.csv,280.963335,AsiaPacificTokyo.csv,290.368995,australia-southeast1.csv,297.27964,AsiaPacificSeoul.csv,301.94979,asia-southeast1.csv,303.43185,Sydney.csv,310.019975,AsiaPacificSydney.csv,311.597095,HongKong.csv,317.370065,AustraliaSydney.csv,320.9107475,Sydney-SYD01.csv,334.095785,Melbourne-MEL01.csv,361.49771,asia-south1.csv
10797,1.478325,EUParis.csv,2.65888,Paris-PAR01.csv,6.0493,europe-west1.csv,8.45702,EULondon.csv,9.90019,europe-west2.csv,10.22513,London-Lon02.csv,10.264025,uk-london.csv,10.774135,europe-west3.csv,10.99953,eu-frankfurt.csv,11.2264,EUFrankfurt.csv,11.454855,EuropeSlough.csv,11.890485,xLondon.csv,11.91947,Frankfurt5-FRA05.csv,12.974875,europe-west4.csv,15.066165,Amsterdam1-AMS01.csv,17.48901,EUIreland.csv,18.33616,EuropeAmsterdam.csv,19.08306,Milan-MIL01.csv,34.628075,Oslo-OSL01.csv,38.257695,europe-north1.csv,78.97009,us-east4.csv,80.432215,Us-east1 2.csv,80.506505,Washington-WDC01.csv,83.124775,USEastNViginia.csv,85.029885,northamerica-northeast1.csv,86.21619,NorthVirginia.csv,87.61305,us-ashburn.csv,88.420475,Montreal-MON01.csv,89.277135,CanadaCentral.csv,90.386995,us-east1.csv,96.15111,Us-central1 2.csv,96.750555,USEastOhio.csv,97.27896,Toronto-TOR01.csv,102.17443,us-central1.csv,108.878595,Chicago.csv,109.96732,Houston-HOU2.csv,110.344365,Dallas-DAL01.csv,117.26921,Dallas.csv,129.680935,Chennai-CHE01.csv,133.860635,Queretaro-MEX01.csv,135.007725,us-phoenix.csv,135.576375,us-west1.csv,139.725085,Seattle-SEA01.csv,143.62923,SanJose-SJC01.csv,145.722915,USWestNCalifornia.csv,156.248485,USWestOregon.csv,161.491515,AsiaPacificMumbai.csv,184.84178,Singapore-SNG01.csv,193.315095,HongKong.csv,197.0195,SaoPaola-SAO01.csv,201.534675,SouthAmericaSaoPaola.csv,206.557305,southamerica-east1.csv,206.77921,HongKong-HKG02.csv,208.991325,AmericaSao_Paulo.csv,222.227345,asia-northeast1.csv,236.27875,Tokyo-TOK02.csv,240.76826,AsiaPacificSingapure.csv,250.919195,asia-east1.csv,251.33444,AsiaPacificTokyo.csv,268.47254,Melbourne-MEL01.csv,270.21983,Seoul-SEO01.csv,274.08566,australia-southeast1.csv,278.902315,Sydney-SYD01.csv,287.085935,asia-southeast1.csv,288.77486,Sydney.csv,289.29854,AsiaPacificSeoul.csv,289.84775,AustraliaSydney.csv,316.20555,AsiaPacificSydney.csv,344.52698,asia-south1.csv
